product_name,product_url,image_url,current_price,original_price,discount_percentage,discount_amount,brand,category,product_type
ALF Accademia Bed Bench,https://www.harveynorman.com.sg/bed-frames-and-mattresses/bedroom/benches/alf-accademia-bed-bench.html,"https://hnsgsfp.imgix.net/4/images/detailed/137/Slide1_1k32-wp.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",1979.0,3299.0,40.01,1320.0,ALF,Furniture,bed
ALF Accademia King Long Bed Frame,https://www.harveynorman.com.sg/bed-frames-and-mattresses/bedroom/bed-frames/alf-accademia-king-long-bed-frame.html,"https://hnsgsfp.imgix.net/4/images/detailed/137/Slide1_l53w-vt.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",3899.0,6499.0,40.01,2600.0,ALF,Furniture,bed
ALF Accademia Dressing Chair,https://www.harveynorman.com.sg/bed-frames-and-mattresses/bedroom/bedside-tables/alf-accademia-dressing-chair.html,"https://hnsgsfp.imgix.net/4/images/detailed/137/Slide1_ty5c-x7.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",629.0,1049.0,40.04,420.0,ALF,Furniture,chair
ALF Accademia Queen Long  Bed Frame,https://www.harveynorman.com.sg/bed-frames-and-mattresses/bedroom/bed-frames/alf-accademia-queen-long-bed-frame.html,"https://hnsgsfp.imgix.net/4/images/detailed/137/Slide2_celz-p1.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",3659.0,6099.0,40.01,2440.0,ALF,Furniture,bed
Belkin CAB015BT2MBK USB-C to C PD3.1 240W Cable 2M - Black,https://www.harveynorman.com.sg/computing/computer-accessories-and-peripherals/bel-cbl-usbc-usbc2-240w-2m-cab15bt2mbk.html,"https://hnsgsfp.imgix.net/4/images/detailed/120/Slide1_s3bu-5g.JPG?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",30.0,39.0,23.08,9.0,Belkin,Accessories,cable
Belkin CAB015BT2MWH USB-C to C PD3.1 240W Cable 2M - White,https://www.harveynorman.com.sg/computing/computer-accessories-and-peripherals/chargers-cables-connectors-and-adapters/bel-cbl-usbc-usbc2-240w-2m-cab15bt2mwh.html,"https://hnsgsfp.imgix.net/4/images/detailed/120/Slide1_wsh0-q9.JPG?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",30.0,39.0,23.08,9.0,Belkin,Accessories,cable
Belkin CAB15BT1MBK USBC-USBC2 240W 1-Meter Cable - Black,https://www.harveynorman.com.sg/smart-tech-and-phones/phone-accessories/cables-chargers-and-adapters/belkin-cable-usbc-usbc2-240w-1m-cab15bt1mbk.html,"https://hnsgsfp.imgix.net/4/images/detailed/121/Belkin_CAB15BT1MBK_USBC-USBC2_240W_1-Meter_Cable_-_Black.jpg?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",26.0,34.0,23.53,8.0,Belkin,Accessories,cable
Belkin CAB15BT1MWH USBC-USBC2 240W 1-Meter Cable - White,https://www.harveynorman.com.sg/smart-tech-and-phones/phone-accessories/cables-chargers-and-adapters/belkin-cable-usbc-usbc2-240w-1m-cab15bt1mwh.html,"https://hnsgsfp.imgix.net/4/images/detailed/121/Belkin_CAB15BT1MWH_USBC-USBC2_240W_1-Meter_Cable_-_White.jpg?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",26.0,34.0,23.53,8.0,Belkin,Accessories,cable
Belkin WIC004btBK BoostCharge 10W Magnetic Wireless Car Charger,https://www.harveynorman.com.sg/smart-tech-and-phones/phone-accessories/cables-chargers-and-adapters/belkin-wic004btbk-magnetic-wireless-car-charger.html,"https://hnsgsfp.imgix.net/4/images/detailed/120/Belkin_WIC004btBK_BoostCharge_10W_Magnetic_Wireless_Car_Charger.jpg?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",63.0,70.0,10.0,7.0,Belkin,Accessories,charger
Belkin BoostCharge Pro 140W 4-Port GaN Wall Charger - WCH014myWH,https://www.harveynorman.com.sg/computing/computer-accessories-and-peripherals/chargers-cables-connectors-and-adapters/bel-wall-charg-140w-gan-wch014mywh.html,"https://hnsgsfp.imgix.net/4/images/detailed/120/Slide1_aafj-lo.JPG?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",169.0,199.0,15.08,30.0,Belkin,Accessories,charger
Hitachi BD-D100YFVEM Front Loading Washer Dryer - Volcanic Gray,https://www.harveynorman.com.sg/home-appliances/washing-machines-and-dryers-en/washer-dryer-combo/hitachi-washer-dryer-bd-d100yfvem.html,"https://hnsgsfp.imgix.net/4/images/detailed/123/Hitachi_BD-D100YFVEM_Front_Loading_Washer_Dryer_-_Volcanic_Gray.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",1499.0,0.0,0.0,0.0,Hitachi,Washing Machine,washer
Smeg FC70EN3XL (453L) Bottom-Freezer Refrigerator,https://www.harveynorman.com.sg/home-appliances/kitchen-appliances-en/fridges/smeg-fridge-fc70en3xl-silver.html,"https://hnsgsfp.imgix.net/4/images/detailed/118/Smeg_FC70EN3X_Fridge.jpg?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",1555.0,1899.0,18.11,344.0,Smeg,Refrigerator,refrigerator
Nintendo Switch Pikmin 1+2 Game,https://www.harveynorman.com.sg/computing/games-hub-en/gaming-accessories-en/games-en/nsw-game-pikmin-12.html,"https://hnsgsfp.imgix.net/4/images/detailed/125/Nsw_Pikmin_1_2_Game.jpg?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",35.0,41.0,14.63,6.0,Nintendo,Gaming,nintendo
Dyson Cord Free SV49 V12 Origin With Submarine Head (1038584F),https://www.harveynorman.com.sg/home-appliances/vacuum-cleaners-en-2/stick-and-handheld-vacuum-cleaners/dyson-cord-free-sv49-v12-origin-with-submarine-head-1038584f.html,"https://hnsgsfp.imgix.net/4/images/detailed/156/Untitled_design_(2).png?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",639.0,749.0,14.69,110.0,Dyson,Other,Other
Smeg SI2321D 30cm Induction Hob - Black,https://www.harveynorman.com.sg/home-appliances/kitchen-appliances-en/cooker-hobs-en/smeg-hob-induction-si2321d.html,"https://hnsgsfp.imgix.net/4/images/detailed/123/Smeg_SI2321D_30cm_Induction_Hob_-_Black.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",1380.0,0.0,0.0,0.0,Smeg,Kitchen Appliance,hob
Sharp SJC118-WHS 93L Chest Freezer,https://www.harveynorman.com.sg/home-appliances/kitchen-appliances-en/freezers/sharp-sjc118-whs-93l-chest-freezer.html,"https://hnsgsfp.imgix.net/4/images/detailed/118/Sharp_SJC118-WH_110L_Chest_Freezer_-_Main.jpg?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",302.0,0.0,0.0,0.0,Sharp,Refrigerator,freezer
Sharp SJC168-WHS 140L Chest Freezer,https://www.harveynorman.com.sg/home-appliances/kitchen-appliances-en/freezers/sharp-sjc168-whs-140l-chest-freezer.html,"https://hnsgsfp.imgix.net/4/images/detailed/118/Sharp_SJC168-WH_160L_Chest_Freezer.jpg?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",403.0,0.0,0.0,0.0,Sharp,Refrigerator,freezer
Sharp SJC318-WHS 282L Chest Freezer,https://www.harveynorman.com.sg/home-appliances/kitchen-appliances-en/freezers/sharp-sjc318-whs-282l-chest-freezer.html,"https://hnsgsfp.imgix.net/4/images/detailed/118/Sharp_SJC318-WH_282L_Chest_Freezer.jpg?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",685.0,0.0,0.0,0.0,Sharp,Refrigerator,freezer
Sharp SJC518-WHS 435L Chest Freezer,https://www.harveynorman.com.sg/home-appliances/kitchen-appliances-en/freezers/sharp-sjc518-whs-435l-chest-freezer.html,"https://hnsgsfp.imgix.net/4/images/detailed/118/Sharp_SJC518-WH_435L_Chest_Freezer.jpg?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",806.0,0.0,0.0,0.0,Sharp,Refrigerator,freezer
Electrolux EMSB25XC Built-In Convection Microwave - Black Glass,https://www.harveynorman.com.sg/home-appliances/kitchen-appliances-en/microwave-ovens-en/electrolux-b-mwo-emsb25xc.html,"https://hnsgsfp.imgix.net/4/images/detailed/123/Electrolux_EMSB25XC_Built-In_Convection_Microwave_-_Black_Glass.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",564.0,1019.0,44.65,455.0,Electrolux,Kitchen Appliance,microwave
LG 14/10kg Front Load Washtower WT1410NHB- Black Steel,https://www.harveynorman.com.sg/home-appliances/washing-machines-and-dryers-en/washer-dryer-combo/lg-washtower-front-load-wt1410nhb.html,"https://hnsgsfp.imgix.net/4/images/detailed/123/LG_WT1410NHB_Front_Load_Washtower_-_Black_Steel.jpg?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",3999.0,4440.0,9.93,441.0,LG,Washing Machine,front load
Toshiba TD-M901GHS (SK) 8kg Heat Pump Dryer - Dark Grey,https://www.harveynorman.com.sg/home-appliances/washing-machines-and-dryers-en/dryers-en/toshiba-td-m901ghs-sk-8kg-heat-pump-dryer-dark-grey.html,"https://hnsgsfp.imgix.net/4/images/detailed/118/Toshiba_TD-M901GHS_(SK)_8kg_Heat_Pump_Dryer_-_Dark_Grey.jpg?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",947.0,1199.0,21.02,252.0,Toshiba,Washing Machine,dryer
Logitech 981-001276 PRO X 2 Wireless Gaming Headset - Pink,https://www.harveynorman.com.sg/tv-and-audio/headphones-en/wireless-headphones-en/logitech-h-s-g-pro-x2-wl-magt-981-001276.html,"https://hnsgsfp.imgix.net/4/images/detailed/124/Logitech_981-001276_PRO_X_2_Wireless_Gaming_Headset_-_Pink.jpg?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",304.0,389.0,21.85,85.0,Logitech,Gaming,gaming
GoPro Hero 12 Creator Edition (CHDFB-121-AS) Action Camera,https://www.harveynorman.com.sg/smart-tech-and-phones/cameras-en/action-cameras-en/gopro-hero-12-creator-edition-chdfb-121-as-action-camera.html,"https://hnsgsfp.imgix.net/4/images/detailed/117/GoPro_Hero_12_Creator_Edition_(CHDFB-121-AS)_Action_Camera_-_Main.jpg?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",750.0,900.0,16.67,150.0,GoPro,Camera,camera
GoPro Hero 12 (CHDHX-121-RW) Action Camera,https://www.harveynorman.com.sg/smart-tech-and-phones/cameras-en/action-cameras-en/gopro-hero-12-chdhx-121-rw-action-camera.html,"https://hnsgsfp.imgix.net/4/images/detailed/117/GoPro_Hero_12_(CHDHX-121-RW)_Action_Camera_-_Main.jpg?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",450.0,590.0,23.73,140.0,GoPro,Camera,camera
Marshall Motif II A.N.C. True Wireless Headphones - Black,https://www.harveynorman.com.sg/tv-and-audio/headphones-en/wireless-headphones-en/marshall-motif-ii-a.n.c.-true-wireless-headphones-black.html,"https://hnsgsfp.imgix.net/4/images/detailed/117/Marshall_Motif_II_A.N.C._True_Wireless_Headphones_-_Black.jpg?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",299.0,349.0,14.33,50.0,Marshall,Smartphone,Other
Razer BlackShark V2 Pro Wireless Gaming Headset - Black,https://www.harveynorman.com.sg/tv-and-audio/headphones-en/wireless-headphones-en/razer-h-p-wl-blackshark-v2-pro-2023-blk.html,"https://hnsgsfp.imgix.net/4/images/detailed/124/Razer_BlackShark_V2_Pro_Wireless_Gaming_Headset_-_Black.jpg?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",289.9,324.0,10.52,34.10000000000002,Razer,Gaming,gaming
Razer BlackShark V2 Pro Wireless Gaming Headset - White,https://www.harveynorman.com.sg/tv-and-audio/headphones-en/wireless-headphones-en/razer-h-p-wl-blackshark-v2-pro-2023-wht.html,"https://hnsgsfp.imgix.net/4/images/detailed/124/Razer_BlackShark_V2_Pro_Wireless_Gaming_Headset_-_White.jpg?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",289.9,324.0,10.52,34.10000000000002,Razer,Gaming,gaming
Garmin 41mm 02784-50 Venus 3 - Whitestone/Pass,https://www.harveynorman.com.sg/smart-tech-and-phones/smart-wearables/smart-watches-en/garmin-venus-3-wht-st-pass-41mm-02784-50.html,"https://hnsgsfp.imgix.net/4/images/detailed/124/Garmin_45mm_02784-50_Venu_3S_-_WhitestonePass.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",588.0,669.0,12.11,81.0,Garmin,Wearable,garmin
Garmin 41mm 02785-50 Venu 3S - Gray/Slate,https://www.harveynorman.com.sg/smart-tech-and-phones/smart-wearables/smart-watches-en/garmin-venus-3s-gray-slate-41mm-02785-50.html,"https://hnsgsfp.imgix.net/4/images/detailed/124/Garmin_41mm_02785-50_Venu_3S_-_GraySlate.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",588.0,669.0,12.11,81.0,Garmin,Tablet,slate
Garmin 41mm 02785-51 Venu 3S - Sagegray/Gold,https://www.harveynorman.com.sg/smart-tech-and-phones/smart-wearables/smart-watches-en/garmin-venus-3s-s-gry-slat-41mm-02785-51.html,"https://hnsgsfp.imgix.net/4/images/detailed/124/Garmin_41mm_02785-51_Venu_3S_-_SagegrayGold.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",588.0,669.0,12.11,81.0,Garmin,Wearable,garmin
Garmin 41mm 02785-53 Venu 3S - Dust Rose/Gold,https://www.harveynorman.com.sg/smart-tech-and-phones/smart-wearables/smart-watches-en/garmin-venus-3s-d-rose-gld-41mm-02785-53.html,"https://hnsgsfp.imgix.net/4/images/detailed/124/Garmin_41mm_02785-53_Venu_3S_-_Dust_RoseGold.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",588.0,669.0,12.11,81.0,Garmin,Wearable,garmin
Garmin 41mm 02785-54 Venu 3S - Ivory/Gold,https://www.harveynorman.com.sg/smart-tech-and-phones/smart-wearables/smart-watches-en/garmin-venu-3s-ivory-gold-41mm-02785-54.html,"https://hnsgsfp.imgix.net/4/images/detailed/124/Garmin_41mm_02785-54_Venu_3S_-_IvoryGold.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",588.0,669.0,12.11,81.0,Garmin,Wearable,garmin
Sennheiser Tv Clear Set 2 Earbuds - Black,https://www.harveynorman.com.sg/tv-and-audio/headphones-en/wireless-headphones-en/sennheiser-e-p-tv-clear-set-2.html,"https://hnsgsfp.imgix.net/4/images/detailed/124/Sennheiser_Tv_Clear_Set_2_Earbuds_-_Black.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",349.0,599.0,41.74,250.0,Sennheiser,TV,tv
Salt&Pepper Vera Highball 450mL - Set of 4,https://www.harveynorman.com.sg/homeware/dinnerware-and-drinkware/decanters-and-glassware-en/hwbi-s-and-p-vera-highball-450ml-s-4-51778.html,"https://hnsgsfp.imgix.net/4/images/detailed/123/Slide1_f482-m1.JPG?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",23.0,39.0,41.03,16.0,Salt&Pepper,Other,Other
Salt&Pepper Vera Tumbler 300mL - Set of 4,https://www.harveynorman.com.sg/homeware/dinnerware-and-drinkware/decanters-and-glassware-en/hwbi-s-and-p-vera-tumbler-300ml-s-4-51777.html,"https://hnsgsfp.imgix.net/4/images/detailed/123/Slide1_kkke-y9.JPG?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",23.0,39.0,41.03,16.0,Salt&Pepper,Other,Other
Salt&Pepper Winston Jug 1.4L,https://www.harveynorman.com.sg/homeware/dinnerware-and-drinkware/hwbi-s-and-p-winston-jug-1.4l-50053.html,"https://hnsgsfp.imgix.net/4/images/detailed/123/Slide1_tml6-46.JPG?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",24.0,41.0,41.46,17.0,Salt&Pepper,Other,Other
Salt&Pepper Bond Decanter & Tumbler Set (5 Piece) - Clear,https://www.harveynorman.com.sg/homeware/dinnerware-and-drinkware/decanters-and-glassware-en/hwbi-s-and-p-bondhard.5pc1dec0.9l-and-4tlr47932.html,"https://hnsgsfp.imgix.net/4/images/detailed/123/Slide1_sr06-xc.JPG?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",83.0,139.0,40.29,56.0,Salt&Pepper,Other,Other
Salt&Pepper Mode Bowl 28 x 14.5cm - Stone,https://www.harveynorman.com.sg/homeware/dinnerware-and-drinkware/dinnerware/hwbi-s-and-p-mode-bowl-stone-28x14.5cm-56488.html,"https://hnsgsfp.imgix.net/4/images/detailed/123/Slide1_kgtv-ri.JPG?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",41.0,70.0,41.43,29.0,Salt&Pepper,Other,Other
Salt&Pepper Finn Bowl 32 x 14cm - Black,https://www.harveynorman.com.sg/homeware/dinnerware-and-drinkware/dinnerware/hwbi-s-and-p-finn-bowl-black-32x14cm-56976.html,"https://hnsgsfp.imgix.net/4/images/detailed/123/Slide1_dgyq-im.JPG?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",69.0,116.0,40.52,47.0,Salt&Pepper,Other,Other
Salt&Pepper Kimba Planter 25 x 22cm - Antique White,https://www.harveynorman.com.sg/homeware/greeneries-en/pots-and-planters/hwbi-s-and-pkimba-pltr-antiq-wht-22x20-57058.html,"https://hnsgsfp.imgix.net/4/images/detailed/123/Slide1_ecxm-ii.JPG?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",52.0,75.0,30.67,23.0,Salt&Pepper,Other,Other
Salt&Pepper Cuvee Prosecco Glasses 230mL - Set of 6,https://www.harveynorman.com.sg/homeware/dinnerware-and-drinkware/dinnerware/hwbi-s-and-p-cuvee-p.cco-gls-230ml-s-6-47929.html,"https://hnsgsfp.imgix.net/4/images/detailed/126/Slide1_3955-ru.JPG?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",55.0,93.0,40.86,38.0,Salt&Pepper,Other,Other
Salt&Pepper Hue Espresso Cup & Saucer 85mL - Stone,https://www.harveynorman.com.sg/homeware/dinnerware-and-drinkware/dinnerware/hwbi-s-and-p-hue-esp.cup-stn-85ml-12cm-51549.html,"https://hnsgsfp.imgix.net/4/images/detailed/126/Slide1_c4b7-ta.JPG?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",8.0,14.0,42.86,6.0,Salt&Pepper,Other,Other
Salt&Pepper Hue Espresso Cup & Saucer 85mL - Truffle,https://www.harveynorman.com.sg/homeware/dinnerware-and-drinkware/dinnerware/hwbi-s-and-p-hue-esp.cup-truf.85ml-12cm57357.html,"https://hnsgsfp.imgix.net/4/images/detailed/126/Slide1_n80y-2t.JPG?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",8.0,14.0,42.86,6.0,Salt&Pepper,Other,Other
Panasonic NA-FD115X3BQ 11.5kg Top Load Washing Machine,https://www.harveynorman.com.sg/home-appliances/washing-machines-and-dryers-en/washing-machines-en/panasonic-washer-na-fd115x3bq.html,"https://hnsgsfp.imgix.net/4/images/detailed/118/Panasonic_NA-FD115X3BQ_11.5kg_Top_Load_Washing_Machine.jpg?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",753.0,888.0,15.2,135.0,Panasonic,Washing Machine,washing machine
Panasonic NA-FD125V3BQ 12.5kg Top Load Washing Machine,https://www.harveynorman.com.sg/home-appliances/washing-machines-and-dryers-en/washing-machines-en/panasonic-washer-na-fd125v3bq.html,"https://hnsgsfp.imgix.net/4/images/detailed/118/Panasonic_NA-FD125V3BQ_12.5kg_Top_Load_Washing_Machine_-_Main.jpg?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",857.0,999.0,14.21,142.0,Panasonic,Washing Machine,washing machine
Panasonic NA-FD135X3BQ 13.5kg Top Load Washing Machine,https://www.harveynorman.com.sg/home-appliances/washing-machines-and-dryers-en/washing-machines-en/panasonic-na-fd135x3bq-13.5kg-top-load-washing-machine.html,"https://hnsgsfp.imgix.net/4/images/detailed/118/Panasonic_NA-FD135X3BQ_13.5kg_Top_Load_Washing_Machine_-_Main.jpg?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",899.0,1221.0,26.37,322.0,Panasonic,Washing Machine,washing machine
Xbox S Wireless Controller - Carbon Black (QAT-00006),https://www.harveynorman.com.sg/computing/games-hub-en/game-controllers/xboxs-wireless-controller-carbon-black-qat-00006.html,"https://hnsgsfp.imgix.net/4/images/detailed/120/Xbox_Wireless_Controller_-_Carbon_Black_(QAT-00006).jpg?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",84.9,0.0,0.0,0.0,Xbox,Gaming,xbox
Xbox S Wireless Controller - Robot White (QAS-00006),https://www.harveynorman.com.sg/computing/games-hub-en/game-controllers/xboxs-wireless-controller-robot-white-qas-00006.html,"https://hnsgsfp.imgix.net/4/images/detailed/120/Xbox_S_Wireless_Controller_-_Robot_White_(QAS-00006).jpg?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",84.9,0.0,0.0,0.0,Xbox,Gaming,xbox
Belkin Surge Protector with 2 USB-C Ports - SRB004AF2M,https://www.harveynorman.com.sg/computing/computer-accessories-and-peripherals/chargers-cables-connectors-and-adapters/bel-surge-8-socket2p-usb-c-srb004af2m.html,"https://hnsgsfp.imgix.net/4/images/detailed/120/PLUG.jpg?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",89.0,129.0,31.01,40.0,Belkin,Other,Other
Philips MG7940/15  SERIES 7000 Multigroom - Black,https://www.harveynorman.com.sg/health-and-personal-care/personal-care/mens-shavers-clippers-and-trimmers/philips-multigroom-mg7940-15-series-7000.html,"https://hnsgsfp.imgix.net/4/images/detailed/123/Philips_MG794015__SERIES_7000_Multigroom_-_Black.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",119.0,189.0,37.04,70.0,Philips,Other,Other
Philips BHD720/13 (P.PLE) 7000 Series 1800W Hair Dryer - Purple,https://www.harveynorman.com.sg/health-and-personal-care/hair-styling-en/hair-dryers-en/philips-hair-dryer-bhd720-13-p.ple-1800w.html,"https://hnsgsfp.imgix.net/4/images/detailed/123/Philips_BHD72013_(P.PLE)_7000_Series_1800W_Hair_Dryer_-_Purple.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",179.0,229.0,21.83,50.0,Philips,Washing Machine,dryer
Panasonic NR-XY680YMMS Premium 4-door Refrigerator - Dark Mirror,https://www.harveynorman.com.sg/home-appliances/kitchen-appliances-en/fridges/panasonic-fridge-nr-xy680ymms.html,"https://hnsgsfp.imgix.net/4/images/detailed/123/Panasonic_NR-XY680YMMS_Premium_4-door_Refrigerator_-_Dark_Mirror.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",4380.0,4544.0,3.61,164.0,Panasonic,Refrigerator,refrigerator
Panasonic NR-WY720ZMMS Premium 6-door Refrigerator - Dark Mirror,https://www.harveynorman.com.sg/home-appliances/kitchen-appliances-en/fridges/panasonic-fridge-nr-wy720zmms.html,"https://hnsgsfp.imgix.net/4/images/detailed/123/Panasonic_NR-WY720ZMMS_Premium_6-door_Refrigerator_-_Dark_Mirror.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",4497.0,5049.0,10.93,552.0,Panasonic,Refrigerator,refrigerator
Innergie ADP-280DB BBDA T28 280W Gaming Power Adapter - Black,https://www.harveynorman.com.sg/smart-tech-and-phones/phone-accessories/cables-chargers-and-adapters/innergie-power-gaming-adap-280w-t28.html,"https://hnsgsfp.imgix.net/4/images/detailed/124/Innergie_ADP-280DB_BBDA_T28_280W_Gaming_Power_Adapter_-_Black.jpg?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",179.0,0.0,0.0,0.0,Innergie,Gaming,gaming
